StationCode,isSWMP,DateTimeStamp,F_Record,ATemp,F_ATemp,RH,F_RH,BP,F_BP,WSpd,F_WSpd,MaxWSpd,Wdir,F_Wdir,SDWDir,F_SDWDir,TotPAR,F_TotPAR,TotPrcp,F_TotPrcp,TotSoRad,F_TotSoRad,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,pH,F_pH,Turb,F_Turb,ChlFluor,F_ChlFluor
niwolmet  ,P,6/7/2023 17:45,,25.8,<0> ,78,<0> ,1004,<0> ,3.2,<0> ,5.8,221,<0> ,14,<0> ,97.3,<0> ,0,<0> ,51,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/7/2023 18:00,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/7/2023 18:00,,25.5,<0> ,78,<0> ,1004,<0> ,4.9,<0> ,7.5,206,<0> ,10,<0> ,139.1,<0> ,0,<0> ,72,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/7/2023 18:15,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/7/2023 18:15,,24.9,<0> ,80,<0> ,1004,<0> ,5.9,<0> ,8.8,214,<0> ,11,<0> ,242.2,<0> ,0,<0> ,133,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/7/2023 18:30,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/7/2023 18:30,,24.5,<0> ,80,<0> ,1004,<0> ,3.3,<0> ,6.4,235,<0> ,18,<0> ,138,<0> ,0,<0> ,75,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/7/2023 18:45,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/7/2023 18:45,,24.2,<0> ,80,<0> ,1004,<0> ,3.7,<0> ,7.7,213,<0> ,12,<0> ,76,<0> ,0,<0> ,42,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/7/2023 19:00,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/7/2023 19:00,,24,<0> ,77,<0> ,1004,<0> ,4.2,<0> ,7.3,220,<0> ,9,<0> ,60,<0> ,0,<0> ,36,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/7/2023 19:15,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/7/2023 19:15,,23.8,<0> ,75,<0> ,1004,<0> ,5,<0> ,7,217,<0> ,9,<0> ,34.2,<0> ,0,<0> ,23,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/7/2023 19:30,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/7/2023 19:30,,23.8,<0> ,75,<0> ,1004,<0> ,6,<0> ,9.1,216,<0> ,8,<0> ,6.8,<0> ,0,<0> ,5,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/7/2023 19:45,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/7/2023 19:45,,23.8,<0> ,73,<0> ,1004,<0> ,6.5,<0> ,9.4,213,<0> ,8,<0> ,0.3,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/7/2023 20:00,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/7/2023 20:00,,23.9,<0> ,76,<0> ,1004,<0> ,5.3,<0> ,7.3,220,<0> ,7,<0> ,0,<0> ,0,<0> ,-1,<1> (CSM),,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/7/2023 20:15,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/7/2023 20:15,,23.8,<0> ,79,<0> ,1005,<0> ,6.3,<0> ,9.8,233,<0> ,8,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/7/2023 20:30,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/7/2023 20:30,,23.5,<0> ,83,<0> ,1004,<0> ,6.1,<0> ,9.1,230,<0> ,9,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/7/2023 20:45,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/7/2023 20:45,,23.1,<0> ,85,<0> ,1004,<0> ,2.9,<0> ,5.3,237,<0> ,8,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/7/2023 21:00,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/7/2023 21:00,,23,<0> ,84,<0> ,1005,<0> ,2.6,<0> ,4,256,<0> ,46,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/7/2023 21:15,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/7/2023 21:15,,22.9,<0> ,84,<0> ,1005,<0> ,3.2,<0> ,5.1,267,<0> ,44,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/7/2023 21:30,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/7/2023 21:30,,22.8,<0> ,84,<0> ,1006,<0> ,3.8,<0> ,6.9,319,<0> ,36,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/7/2023 21:45,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/7/2023 21:45,,22.5,<0> ,86,<0> ,1006,<0> ,3.7,<0> ,7.1,321,<0> ,12,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/7/2023 22:00,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/7/2023 22:00,,22.6,<0> ,85,<0> ,1007,<0> ,3,<0> ,4.7,315,<0> ,12,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/7/2023 22:15,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/7/2023 22:15,,22.6,<0> ,86,<0> ,1007,<0> ,2.5,<0> ,3.7,335,<0> ,17,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/7/2023 22:30,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/7/2023 22:30,,22.3,<0> ,85,<0> ,1007,<0> ,2.6,<0> ,3.7,13,<0> ,19,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/7/2023 22:45,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/7/2023 22:45,,22.1,<0> ,84,<0> ,1007,<0> ,2.5,<0> ,4,33,<0> ,14,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/7/2023 23:00,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/7/2023 23:00,,22.3,<0> ,84,<0> ,1006,<0> ,4.1,<0> ,5.9,52,<0> ,7,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/7/2023 23:15,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/7/2023 23:15,,22.3,<0> ,85,<0> ,1006,<0> ,4.9,<0> ,6.3,56,<0> ,7,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/7/2023 23:30,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/7/2023 23:30,,22.4,<0> ,78,<0> ,1006,<0> ,6,<0> ,7.3,60,<0> ,8,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/7/2023 23:45,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/7/2023 23:45,,22.4,<0> ,78,<0> ,1006,<0> ,5,<0> ,6.6,61,<0> ,6,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 0:00,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 0:00,,22.4,<0> ,77,<0> ,1006,<0> ,3.9,<0> ,5.1,75,<0> ,7,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 0:15,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 0:15,,22.4,<0> ,76,<0> ,1006,<0> ,3.6,<0> ,4.9,80,<0> ,6,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 0:30,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 0:30,,22.4,<0> ,77,<0> ,1006,<0> ,3,<0> ,3.9,85,<0> ,6,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 0:45,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 0:45,,22.3,<0> ,78,<0> ,1006,<0> ,3.1,<0> ,4,91,<0> ,7,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 1:00,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 1:00,,22.2,<0> ,80,<0> ,1006,<0> ,2.8,<0> ,3.7,90,<0> ,8,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 1:15,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 1:15,,22.1,<0> ,80,<0> ,1006,<0> ,2.6,<0> ,3.8,85,<0> ,7,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 1:30,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 1:30,,22.1,<0> ,80,<0> ,1005,<0> ,4,<0> ,5.3,76,<0> ,5,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 1:45,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 1:45,,22,<0> ,81,<0> ,1005,<0> ,3.2,<0> ,4.5,64,<0> ,8,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 2:00,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 2:00,,22,<0> ,79,<0> ,1005,<0> ,3.8,<0> ,5.2,64,<0> ,8,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 2:15,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 2:15,,22,<0> ,76,<0> ,1005,<0> ,4.2,<0> ,6,67,<0> ,8,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 2:30,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 2:30,,21.9,<0> ,73,<0> ,1005,<0> ,4,<0> ,5.2,67,<0> ,7,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 2:45,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 2:45,,21.8,<0> ,74,<0> ,1005,<0> ,3.4,<0> ,5,61,<0> ,10,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 3:00,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 3:00,,21.5,<0> ,75,<0> ,1005,<0> ,2.3,<0> ,3.7,48,<0> ,10,<0> ,0,<0> ,0,<0> ,-1,<1> (CSM),,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 3:15,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 3:15,,21.2,<0> ,74,<0> ,1005,<0> ,1.8,<0> ,2.7,29,<0> ,19,<0> ,0,<0> ,0,<0> ,-1,<1> (CSM),,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 3:30,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 3:30,,21,<0> ,75,<0> ,1005,<0> ,1.9,<0> ,3,38,<0> ,22,<0> ,0,<0> ,0,<0> ,-1,<1> (CSM),,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 3:45,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 3:45,,20.4,<0> ,78,<0> ,1005,<0> ,0.7,<0> ,1.6,307,<0> ,45,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 4:00,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 4:00,,20.4,<0> ,82,<0> ,1005,<0> ,0.9,<0> ,1.5,359,<0> ,62,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 4:15,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 4:15,,20.3,<0> ,83,<0> ,1005,<0> ,0.8,<0> ,1.5,348,<0> ,25,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 4:30,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 4:30,,20.3,<0> ,83,<0> ,1005,<0> ,1.5,<0> ,2.2,37,<0> ,15,<0> ,0,<0> ,0,<0> ,-1,<1> (CSM),,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 4:45,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 4:45,,21,<0> ,81,<0> ,1005,<0> ,1.8,<0> ,3.2,79,<0> ,15,<0> ,0,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 5:00,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 5:00,,21.4,<0> ,80,<0> ,1005,<0> ,2.2,<0> ,3.3,75,<0> ,6,<0> ,0.4,<0> ,0,<0> ,0,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 5:15,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 5:15,,21.4,<0> ,80,<0> ,1005,<0> ,2.6,<0> ,3.7,67,<0> ,7,<0> ,6.3,<0> ,0,<0> ,2,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 5:30,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 5:30,,20.8,<0> ,81,<0> ,1006,<0> ,1.6,<0> ,2.5,2,<0> ,39,<0> ,20.7,<0> ,0,<0> ,10,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 5:45,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 5:45,,19.5,<0> ,85,<0> ,1006,<0> ,2,<0> ,2.9,337,<0> ,9,<0> ,40.7,<0> ,0,<0> ,21,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 6:00,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 6:00,,19.5,<0> ,86,<0> ,1006,<0> ,1.7,<0> ,2.5,357,<0> ,21,<0> ,37.9,<0> ,0,<0> ,21,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 6:15,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 6:15,,20.3,<0> ,85,<0> ,1006,<0> ,1.3,<0> ,1.9,72,<0> ,12,<0> ,64.7,<0> ,0,<0> ,33,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 6:30,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 6:30,,20.8,<0> ,85,<0> ,1006,<0> ,1.1,<0> ,2,37,<0> ,21,<0> ,174.2,<0> ,0,<0> ,107,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 6:45,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 6:45,,21.4,<0> ,84,<0> ,1006,<0> ,1.2,<0> ,1.9,61,<0> ,17,<0> ,276,<0> ,0,<0> ,162,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 7:00,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 7:00,,21.6,<0> ,82,<0> ,1006,<0> ,1.5,<0> ,2.1,20,<0> ,14,<0> ,241.1,<0> ,0,<0> ,134,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 7:15,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 7:15,,21.5,<0> ,82,<0> ,1006,<0> ,1.7,<0> ,2.4,2,<0> ,12,<0> ,306.3,<0> ,0,<0> ,174,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 7:30,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
niwolmet  ,P,6/8/2023 7:30,,21.6,<0> ,83,<0> ,1006,<0> ,1.9,<0> ,3.4,357,<0> ,14,<0> ,434.9,<0> ,0,<0> ,250,<0> ,,,,,,,,,,,,,,,,,,,,
niwcbwq   ,P,6/8/2023 7:45,,,,,,,,,,,,,,,,,,,,,,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,<-2> [GIM],,,,<-2> [GIM],,<-2> [GIM],,<-1> 
